engine_id,cycle,setting_1,setting_2,setting_3,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,RUL,failure,anomaly_score,is_anomaly
2,13,0.0007,0.0005,100.0,-1.802025942390993,-0.6111683818894893,-0.8197228829072247,0.1390203039774327,1.5003754096786563,-2.211886715395225,-0.5194016304986949,-1.9180362026691515,1.2421272717866614,-1.47634881169563,-0.1683929598750778,-1.8083394997183917,-1.4262459188590837,0.3451046795917636,1.3149062721655973,274,0,0.06542732559954442,0
2,14,-0.0024,-0.0004,100.0,-2.042936939234804,-1.0597959811178872,-1.4967743484461375,0.1390203039774327,1.249733259545849,-1.2210165119167822,-0.7987593806548443,-1.5793406765235385,2.2489738947660523,-1.6158062222167855,-0.194941870814784,-1.4217446953710318,-1.4262459188590837,0.6230878602996872,1.08865347954413,273,0,0.10192727326155086,0
2,15,-0.0012,-0.0003,100.0,-0.9387615370339112,-1.7499922876231178,-0.7550293326580444,0.1390203039774327,0.9079485093647128,-1.0794636257092545,-0.6875458687443189,-1.3911764953315078,0.7387039602969661,-1.0579765801194794,-0.3159436379823955,-1.909654000168045,-0.1328111702226073,0.6786844964412639,1.3093197834589074,272,0,0.037028172721023836,0
2,16,-0.001,0.0003,100.0,-1.7417981931800974,-1.3966775116740004,-1.7198555562019595,0.1390203039774327,1.3180902095819986,-1.504122284344712,-0.6006051471316891,-1.127746641662686,1.4598238389172946,-2.0341784537929364,-0.5339510412759727,-1.640370722657137,-0.7795285445408454,1.0678609494323803,1.449913082577599,271,0,0.07292223750894272,0
2,17,0.0003,-0.0001,100.0,-0.4970913761537825,-1.135388909925608,-2.075670082572502,0.1390203039774327,0.2813431340328238,-0.7963578532877619,-0.5891307371727393,-1.5417078402851163,1.7591566187220118,-0.2212321169735197,-0.4660470959878199,-1.8829922895234144,-1.4262459188590837,1.2346508578571505,2.1789498588023086,270,0,0.14579832357524716,0
2,18,0.0014,0.0001,100.0,-1.4607353635287954,-0.3383765083659829,-0.9624948558709476,0.1390203039774327,1.6598749597631348,-1.3625693981307472,-0.620023379370054,-1.2030123141395035,2.04488336308092,-1.3368914011681323,-0.5467149407662277,-0.9791602986699048,-1.4262459188590837,1.0122643132908038,1.208762986738259,269,0,0.08035244415355897,0
2,19,0.0025,0.0001,100.0,-1.8622536916018888,-2.242989649412563,-0.792953137976525,0.1390203039774327,2.1383736100165702,-1.0794636257092545,-0.4558510522640974,-1.5040750040467208,1.310157449014936,-1.6158062222167855,-0.3266653135542116,-1.027151377830297,-0.7795285445408454,1.5682306747066903,1.1147237601754154,268,0,0.09169111902814538,0
2,20,0.0042,-0.0004,100.0,-0.677774623786469,-1.2405616804406687,-1.6172382006342734,0.1390203039774327,1.4434112846484022,-1.3625693981307472,-0.667686313045982,-1.5040750040467208,1.5278540161455691,-2.1736358643140923,-0.2082163262846603,-1.9256510265548423,-1.4262459188590837,1.1234575855739968,0.8530898724115129,267,0,0.06267350839283278,0
2,21,-0.0023,0.0001,100.0,-1.259976199492477,-1.8042219974199447,-1.8514734687779015,0.1390203039774327,1.534553884696731,-0.9379107394952896,-0.4461419361448749,-1.880403366430756,1.5822781579283434,-1.197433990640635,-0.3746575756375963,-1.2431112340518964,-1.4262459188590837,2.3465835806889235,1.963870043594254,266,0,0.009785855024615217,0
2,22,0.0024,0.0006,100.0,-1.0391411190522986,-1.694119253286957,-1.25026961387595,0.1390203039774327,1.1130193594734203,-1.9287809429737324,-0.5335239812174766,-1.3911764953315078,0.4257651450465939,-0.7790617590708261,-0.1592029522420793,-1.6750309464951425,-1.4262459188590837,0.9010710410076108,1.244144081880694,265,0,0.09232293795657635,0
2,23,-0.0013,0.0003,100.0,-0.6175468745755736,-1.5774432109967822,-2.3846375553143133,0.1390203039774327,1.5003754096786563,-1.9287809429737324,-0.6164927916903586,-1.2406451503778992,1.1468850236669224,-0.3606895274946753,-0.6299355654426957,-1.288436142147783,-0.1328111702226073,1.5682306747066903,-0.0351618319542537,264,0,0.14916673457726504,0
2,24,-0.0019,-0.0,100.0,-1.380431697914268,-1.5642966146824089,-1.1387290099980392,0.1390203039774327,0.1446292339603952,-1.6456751705522397,-0.5758910333738213,-1.4664421678083257,1.1332789882212675,-1.7552636327442832,-0.3955903708016069,-1.477734287724799,-1.4262459188590837,2.013003763839384,1.0020629045902392,263,0,0.15760400707978048,0
2,25,0.0063,0.0001,100.0,-1.7417981931800974,-0.8395904928519112,-1.3673872479477769,0.1390203039774327,0.873770034346638,-1.3625693981307472,-0.4465832596048468,-1.315910822854717,1.214915200895197,-0.9185191695919818,-0.3542353364531604,-1.2297803787296049,-1.4262459188590837,0.956667677149227,1.841898373497895,262,0,0.015666121874598805,0
2,26,-0.0011,0.0003,100.0,-1.6213426947580782,-2.482915032150061,-1.8492426567003453,0.1390203039774327,0.7484489592802342,-1.6456751705522397,-0.6438548462080581,-1.5793406765235385,1.881610937732906,-1.3368914011681323,-0.3389186570648452,-2.5282056871238017,-1.4262459188590837,0.789877768724457,1.6631307348834237,261,0,0.07411821230387754,0
2,27,0.0006,0.0005,100.0,-1.1194447846668258,-0.8297305456161312,-0.7327212118824571,0.1390203039774327,2.035838184962216,-0.9379107394952896,-0.326101955035151,-1.9180362026691515,0.9427944919819442,-0.5001469380221729,-0.3154330820028206,-0.9151721931227624,-0.7795285445408454,0.789877768724457,1.2758008512186694,260,0,0.12276507322782806,0
2,28,0.0037,0.0005,100.0,-1.280052115896109,-1.4607671687066448,-1.2748085467290935,0.1390203039774327,1.5915180097268558,-1.504122284344712,-0.5127817785991958,-2.06856754762276,1.7183385123848924,-2.3130932748415898,-0.3756786875967925,-1.8296688682341051,-2.0729632931773216,0.7342811325828803,1.3875306253527304,259,0,0.07818739887864758,0
2,29,-0.0032,-0.0003,100.0,-1.1997484502813531,-1.1025224191396377,-1.2045379662860227,0.1390203039774327,1.568732359714806,-1.3625693981307472,-0.421869145846979,-1.616973512761934,1.1468850236669224,-1.0579765801194794,-0.1602240642012756,-1.920318684425926,-2.0729632931773216,0.8454744048660339,1.2515927334896468,258,0,0.011207024066085479,0
2,30,0.0012,0.0,100.0,-1.802025942390993,-0.0277881704386534,-1.540275183958534,0.1390203039774327,1.4206256346363524,-1.6456751705522397,-0.6442961696680302,-1.2782779866162943,1.3781876262432105,-1.3368914011681323,-0.3715942397599146,-0.6138948628382592,-1.4262459188590837,1.5682306747066903,1.005787230394699,257,0,0.03721295173994225,0
2,31,-0.0009,0.0005,100.0,-1.4205835307215315,-1.7467056385445243,-2.000937877974293,0.1390203039774327,1.6256964847449304,-1.3625693981307472,-0.6826913106847076,-1.8427705301923605,1.0244307046558736,-0.7790617590708261,-0.6273827855446353,-0.0726621367519841,-1.4262459188590837,1.957407127697807,1.1631399956335262,256,0,0.08701546644094695,0
2,32,0.0013,-0.0001,100.0,-2.203544270463858,-0.980916403231573,-1.9819759753150656,0.1390203039774327,1.352268684600073,-1.6456751705522397,-0.8618686354293896,-1.5793406765235385,1.5278540161455691,-1.6158062222167855,-0.2628458161029367,-1.6990264860753623,-2.0729632931773216,0.8454744048660339,1.0253399408681796,255,0,0.07336695499612221,0
2,33,-0.0032,0.0004,100.0,-1.781950025987361,-0.8741003081771783,-1.4198113317703729,0.1390203039774327,0.2813431340328238,-1.2210165119167822,-0.6275258781894167,-1.6922391852387249,1.1468850236669224,-1.47634881169563,-0.5252715896225956,-0.8485179165111617,-0.7795285445408454,1.0678609494323803,1.4238428019463136,254,0,0.07729088451685925,0
2,34,0.0042,0.0003,100.0,-1.1194447846668258,-1.0532226829607003,-1.632853885177192,0.1390203039774327,1.956088409920042,-1.3625693981307472,-0.2696125521599443,-1.2030123141395035,1.6639143706022728,-1.8947210432654389,-0.2097479942234779,-0.6192272049672233,-2.0729632931773216,0.2895080434501473,1.5514009607493624,253,0,0.1576434406467627,0
2,35,0.002,0.0002,100.0,-2.625138514940583,-2.425398673274641,-1.821357505730868,0.1390203039774327,1.5459467097027562,-1.0794636257092545,-0.35567062685263,-1.0901138054242905,0.7931281020795856,-1.3368914011681323,-0.0933412308723655,-0.6832153105143656,0.5139062040956307,1.3458441301403437,2.214330953944777,252,0,0.07606553726384116,0
2,36,0.0013,0.0004,100.0,-2.825897678977129,-1.4673404668638317,-1.310501539970018,0.1390203039774327,1.3864471596182777,-1.0794636257092545,-0.4240757631467586,-1.2406451503778992,1.2285212363410063,-1.3368914011681323,-0.0943623428315618,-1.896323144845706,-1.4262459188590837,1.6794239469898438,0.9089547594785437,251,0,0.03368128078951744,0
2,37,0.005,0.0005,100.0,-1.1595966174740897,-0.7985073793694575,-1.4041956472274797,0.1390203039774327,1.8649458098717129,-0.7963578532877619,-0.3194821031357321,-1.42880933156993,1.731944547830702,-1.0579765801194794,-0.3996748186384848,-2.1629402512921563,-1.4262459188590837,1.457037402423497,1.0635142803639597,250,0,0.03669894177233113,0
2,38,0.0013,0.0005,100.0,-0.9186856206302793,-0.8773869572557716,-1.2413463655657253,0.1390203039774327,0.953519809388942,-1.3625693981307472,-0.4434939953851234,-1.2030123141395035,0.970006562873254,-0.6396043485433286,-0.4594098682528818,-0.9365015616384764,-2.0729632931773216,1.5126340385651134,1.1975900093248464,249,0,0.028777307706717645,0
2,39,-0.0018,0.0005,100.0,-1.3603557815106362,-0.7886474321336775,-1.9395905458414475,0.1390203039774327,0.7712346092922842,-1.3625693981307472,-0.1870850651470342,-1.2782779866162943,1.868004902287251,-0.6396043485433286,-0.2618247041437405,-1.773679275880338,-1.4262459188590837,1.1234575855739968,1.4750522817577365,248,0,0.1057479830560027,0
2,40,0.0005,0.0005,100.0,-1.3202039487033723,-1.2816447939231226,-1.1710757851226292,0.1390203039774327,0.7940202593044635,-0.9379107394952896,-0.8137643782935698,-1.2030123141395035,1.201309165449542,-1.197433990640635,-0.3445347728405871,-1.0938056544418977,-1.4262459188590837,0.1227181350254169,1.3940481955105684,247,0,0.05616511190736124,0
2,41,0.0015,0.0006,100.0,-0.5372432089610462,-1.8929615225420389,-1.1309211677265925,0.1390203039774327,1.1016265344673954,-0.7963578532877619,-0.5207256008785306,-1.0524809691858952,1.092460881884303,-1.197433990640635,-0.1566501723440191,-1.5043959983694295,-0.7795285445408454,0.6786844964412639,0.1547787840736304,246,0,0.014917697349984934,0
2,42,0.0016,0.0005,100.0,-0.8183060386121201,-1.8535217335988816,-1.868204559359573,0.1390203039774327,0.6914848342501096,-1.7872280567662044,-0.8402437858912453,-1.5040750040467208,1.9768531858526448,-1.3368914011681323,-0.4394981850480673,-2.5895276216064858,-0.7795285445408454,1.457037402423497,1.607265847816393,245,0,0.1130247896009247,0
2,43,0.0027,0.0,100.0,-1.3202039487033723,-1.6267429471757564,-1.9273210794148885,0.1390203039774327,0.873770034346638,-0.7963578532877619,-0.518518983578751,-1.7298720214771472,2.0176712921896094,-1.0579765801194794,-0.4476670807218231,-0.7365387318036272,-0.7795285445408454,0.5674912241581104,1.919178133940636,244,0,0.11782885017750865,0
2,44,0.0003,0.0003,100.0,-1.3402798651070045,-1.012139569478247,-1.136498197920483,0.1390203039774327,0.8965556843586878,-0.7963578532877619,-0.3684690071915761,-1.2030123141395035,1.8407928313959407,-0.5001469380221729,-0.3409608809833305,-0.8885104824781316,-0.7795285445408454,1.1790542217155735,1.528123924471422,243,0,0.04697703828068212,0
2,45,-0.0014,-0.0002,100.0,-1.259976199492477,-0.6703280653042063,-1.2580774561474222,0.1390203039774327,0.9421269843829172,-0.6548049670737971,-0.2215082950241246,-1.3911764953315078,1.1604910591125774,-1.3368914011681323,-0.1009995705665,-1.5283915379496025,-2.0729632931773216,0.956667677149227,1.284180584278737,242,0,0.038928289142164015,0
2,46,0.0002,-0.0003,100.0,-1.0592170354559305,-2.471411760374985,-1.8157804755369773,0.1390203039774327,1.3294830345880235,-1.3625693981307472,-0.5326413342975326,-1.315910822854717,0.9019763856449796,-0.6396043485433286,-0.1729879636915306,-1.136464391473326,-2.0729632931773216,0.6230878602996872,1.9890092427744244,241,0,0.08690482154042219,0
2,47,0.0021,0.0003,100.0,-0.557319125364678,-1.091019147364561,-1.3852337445682266,0.1390203039774327,1.8079816848415884,-0.7963578532877619,-0.8331826105318545,-1.9180362026691515,1.7863686896133215,-1.3368914011681323,-0.3542353364531604,-1.7710131048158797,-1.4262459188590837,0.4007013157333405,0.5048654096936867,240,0,0.07873298017661039,0
2,48,0.0006,-0.0001,100.0,-1.1796725338777214,-0.6210283291252692,-1.219038244790138,0.1390203039774327,1.477589759666477,-1.504122284344712,-0.338459011914125,-1.3535436590931125,1.3509755553519007,-1.6158062222167855,-0.4563465323752002,-1.5977119856257085,-0.7795285445408454,2.2909869445473072,1.3325968197368148,239,0,0.05205124019817024,0
2,49,-0.0006,0.0005,100.0,0.3460971127996675,-1.0893758228252644,-1.380772120413114,0.1390203039774327,0.7598417842862593,-0.7963578532877619,-0.7188798344016055,-1.3535436590931125,1.9224290440700251,-1.47634881169563,-0.4073331583326192,-1.0564792595393862,-2.0729632931773216,1.957407127697807,1.8307253960845156,238,0,0.045680820662688595,0
2,50,-0.0002,-0.0004,100.0,-1.3202039487033723,-2.0753705464041543,-1.014918939693569,0.1390203039774327,1.5459467097027562,-1.3625693981307472,-0.6067836755712163,-1.42880933156993,1.0108246692102187,-0.6396043485433286,-0.278162495491252,-1.0084881803790413,-1.4262459188590837,1.5682306747066903,0.5821451701364277,237,0,0.039851990685931114,0
2,51,0.0008,0.0003,100.0,-1.3001280322997406,-0.8461637910091352,-1.764471797753134,0.1390203039774327,1.8763386348777376,-1.0794636257092545,-0.4183385581672836,-1.9180362026691515,1.2557333072323162,-1.197433990640635,-0.3072641863290184,-1.8376673814274804,-0.7795285445408454,0.4562979518749173,0.3112004678613095,236,0,0.04839609502938804,0
2,52,-0.001,-0.0001,100.0,-2.3239997688858773,-0.3301598856694996,-0.8052226044030841,-7.193193881483842,1.5801251847208309,-1.3625693981307472,-0.4037748839885301,-1.6922391852387249,1.5822781579283434,-1.197433990640635,-0.4946382308459651,-0.9498324169608156,-0.7795285445408454,1.457037402423497,0.7106344103905915,235,0,0.05819322262013056,0
2,53,-0.0023,-0.0001,100.0,-1.3603557815106362,-0.9184700707382254,-1.3149631641251558,0.1390203039774327,1.0902337094613703,-0.6548049670737971,-0.6010464705916612,-2.106200383861182,1.7863686896133215,-1.197433990640635,-0.3042008504513832,-0.8271885479954476,-1.4262459188590837,0.7342811325828803,2.236676908771569,234,0,0.10369782982584003,0
2,54,0.0004,-0.0003,100.0,-2.203544270463858,-1.155108804397168,-0.3958685881711679,0.1390203039774327,1.1927691345155949,-1.2210165119167822,-0.8186189363531009,-1.6546063490003295,1.4462178034716398,-1.47634881169563,-0.115295137995619,-0.9684956144120712,-0.7795285445408454,1.7350205831314602,0.6715289894436635,233,0,0.09739822630612929,0
2,55,-0.0035,-0.0004,100.0,-0.6978505401901008,-0.8050806775266814,-2.422561360632794,-7.193193881483842,1.3294830345880235,-1.0794636257092545,-0.9170340679246805,-1.3535436590931125,1.745550583276357,-1.0579765801194794,-0.4726843237227581,-0.9151721931227624,-0.7795285445408454,1.623827310848267,0.8139844514645849,232,0,0.12428261499255602,0
2,56,-0.0035,0.0002,100.0,-1.6815704439689738,-0.5667986193284422,-2.220672867613781,0.1390203039774327,1.534553884696731,-1.0794636257092545,-0.5794216210535168,-1.9180362026691515,0.9291884565362892,-1.197433990640635,-0.2138324420603558,-1.307099339599039,-1.4262459188590837,1.5682306747066903,0.8298128361335725,231,0,0.06717783027605824,0
2,57,-0.0003,-0.0001,100.0,-0.3565599613281314,-1.04500606026418,-2.148171475093154,0.1390203039774327,0.566163759183706,-0.6548049670737971,-0.553383536915733,-1.3911764953315078,0.7659160311882758,-1.8947210432654389,-0.3588303402696596,-1.0991379965708143,-1.4262459188590837,2.2909869445473072,1.526261761569192,230,0,0.13219005361402345,0
2,58,-0.0,-0.0002,100.0,-0.7580782894012246,-1.2422050049799656,-2.1158246999685386,0.1390203039774327,1.238340434539824,-0.9379107394952896,-0.7788998249565076,-0.9019496242322864,1.1196729527756126,-1.6158062222167855,-0.4588993122732605,-1.8376673814274804,-1.4262459188590837,1.8462138554146137,0.890333130456178,229,0,0.10791127890453059,0
2,59,0.0032,-0.0,100.0,-0.3967117941353951,-1.0269294903319168,-1.219038244790138,0.1390203039774327,1.3978399846243026,-0.2301463084447767,-0.5383785392770075,-1.3911764953315078,1.854398866841596,-1.3368914011681323,-0.3578092283104634,-1.0244852067657912,-1.4262459188590837,1.2346508578571505,1.3428387156991126,228,0,0.0753231468906421,0
2,60,0.0014,-0.0002,100.0,-1.1796725338777214,-0.9726997805350898,-1.3428483150946335,0.1390203039774327,0.782627434298309,-0.7963578532877619,-0.3455201872735158,-1.5793406765235385,0.6978858539598466,-1.0579765801194794,-0.1346962652207657,-1.1124688518931534,-0.1328111702226073,1.623827310848267,0.9527155876810464,227,0,0.03803288487216429,0
2,61,-0.0044,0.0001,100.0,-0.5372432089610462,-0.8280872210768346,-1.0227267819650157,0.1390203039774327,1.9446955849140168,-0.9379107394952896,-0.3697929775714117,-1.6922391852387249,1.731944547830702,-1.47634881169563,-0.4098859382306795,-1.104470338699731,-1.4262459188590837,1.2346508578571505,-0.1487537689905449,226,0,0.04368022452058772,0
2,62,-0.0017,-0.0001,100.0,-1.7417981931800974,-2.073727221864858,-0.8052226044030841,0.1390203039774327,1.3066973845759735,-0.9379107394952896,-0.7325608616604954,-1.014848132947473,0.4937953222748684,-1.6158062222167855,-0.4109070501899222,-0.6058963496448841,-1.4262459188590837,2.2909869445473072,1.4312914535552337,225,0,0.1133238169934463,0
2,63,-0.0014,0.0005,100.0,-1.541039029143551,-2.4089654278816743,-1.54250599603609,0.1390203039774327,1.4320184596423773,-1.3625693981307472,-0.1689908032885853,-1.3911764953315078,0.997218633764564,-1.197433990640635,-0.4691104318654552,-1.4750681166603403,-0.7795285445408454,0.9010710410076108,0.3214423638236072,224,0,0.019802744159998185,0
2,64,-0.0,0.0001,100.0,-2.042936939234804,-1.4525505460101242,-0.8275307251786713,0.1390203039774327,1.773803209823384,-1.0794636257092545,-0.7524204173587519,-1.616973512761934,1.0380367401015285,-0.6396043485433286,-0.3588303402696596,-0.7365387318036272,-1.4262459188590837,1.4014407662819204,1.0011318231391242,223,0,0.06164074263800774,0
2,65,0.0008,0.0,100.0,-1.962633273620048,-1.2980780393161264,-1.503466784678806,-7.193193881483842,1.0332695844311164,-1.3625693981307472,-0.3675863602716321,-0.7514182792786512,1.5006419452542592,-1.6158062222167855,-0.4180548339044353,-0.7791974688350554,-1.4262459188590837,0.5674912241581104,0.5123140613026396,222,0,0.1039841094069202,0
2,66,0.0005,-0.0002,100.0,-0.838381955015752,-0.9677698069171998,-1.6585082240691136,0.1390203039774327,0.8395915593285632,-0.5132520808662693,-0.475710607962354,-1.3911764953315078,1.6775204060479276,-1.6158062222167855,-0.2562085883679986,-0.7978606662863111,-0.7795285445408454,1.0122643132908038,1.2618346294519116,221,0,0.07889125974458672,0
2,67,-0.0036,-0.0001,100.0,-1.0190652026486666,-0.4698424715098274,-1.4990051605236938,0.1390203039774327,1.842160159859663,0.0529594639767158,-0.7250583628411327,-2.181466056337973,1.5822781579283434,-1.3368914011681323,-0.2602930362048764,-1.757682249493588,-0.1328111702226073,1.1234575855739968,0.9573709949366214,220,0,0.12171839294875807,0
2,68,0.0008,0.0001,100.0,-0.3565599613281314,-2.190403264154995,-1.0718046476713026,0.1390203039774327,0.7940202593044635,-1.7872280567662044,-0.4761519314223259,-1.42880933156993,1.065248810992993,-1.3368914011681323,-0.3144119700435779,-0.7445372449970495,-0.7795285445408454,0.8454744048660339,1.09051564244636,219,0,0.0731901881674229,0
2,69,-0.0004,0.0,100.0,0.1051861159558572,-0.6604681180684263,-1.0204959698874594,0.1390203039774327,1.1130193594734203,-1.2210165119167822,-0.7127013059621586,-0.7890511155170734,1.078854846438648,-1.7552636327442832,-0.3797631354336704,-0.8111915216086503,-0.7795285445408454,1.5126340385651134,0.8177087772690448,218,0,0.07453186068132694,0
2,70,0.0005,-0.0002,100.0,-1.8421777751982569,0.4520625950364182,-1.2915396373107904,0.1390203039774327,1.249733259545849,-0.6548049670737971,-0.6893111625841264,-1.0524809691858952,1.0244307046558736,-1.6158062222167855,-0.5028071265197208,-0.8058591794797335,-0.7795285445408454,1.3458441301403437,0.9210588183430382,217,0,0.04671736051579396,0
2,71,-0.0004,0.0002,100.0,-0.5773950417683098,-0.6259583027431592,-0.6457195408576896,0.1390203039774327,1.8649458098717129,-1.3625693981307472,-0.5277867762379214,-1.127746641662686,0.8203401729708955,-2.1736358643140923,-0.6529105845251453,-1.139130562537784,-0.7795285445408454,0.5674912241581104,0.2469558477342441,216,0,0.15093441192972704,0
2,72,-0.0007,-0.0001,100.0,-0.3967117941353951,-1.2126251632726257,-1.6763547206895886,0.1390203039774327,1.3294830345880235,-0.9379107394952896,-0.343754893433628,-1.315910822854717,1.337369519906246,-1.0579765801194794,-0.3685309038822794,-1.088473312312981,-0.7795285445408454,1.6794239469898438,1.3856684624505005,215,0,0.007867742365326542,0
2,73,-0.0004,-0.0001,100.0,-1.902405524409152,-0.6440348726754598,-0.8810702150400707,0.1390203039774327,1.18137630950957,-1.2210165119167822,-0.3552293033926581,-1.4664421678083257,2.085701469418039,-1.0579765801194794,-0.0943623428315618,-1.3977491557908592,-2.0729632931773216,0.6786844964412639,1.5476766349449025,214,0,0.06691202584212923,0
2,74,-0.0013,0.0001,100.0,-0.5773950417683098,-1.0597959811178872,-1.422042143847929,-7.193193881483842,2.263694685082974,-1.2210165119167822,-0.2135644727447898,-1.0901138054242905,0.7523099957426209,-0.9185191695919818,-0.2608035921844978,-1.301766997470122,-1.4262459188590837,1.4014407662819204,1.0337196739282144,213,0,0.15422886836972405,0
2,75,0.0025,0.0004,100.0,-2.0830887720420668,-2.0079942402929167,-2.0344000591376616,-7.193193881483842,2.3662301101373275,-2.070333829187697,-0.524256188558226,-1.6922391852387249,1.5278540161455691,-0.3606895274946753,-0.5380354891128506,-1.2697729446965746,-0.7795285445408454,0.956667677149227,1.2152805568960638,212,0,0.23687590767957717,0
2,76,-0.0037,0.0001,100.0,-1.3402798651070045,-0.5881618383392987,-1.028303812158906,0.1390203039774327,0.7712346092922842,-0.6548049670737971,-0.585600149493044,-2.06856754762276,0.9019763856449796,-0.3606895274946753,-0.3889531430666688,-2.1096168300028943,-0.7795285445408454,0.3451046795917636,1.5700225897716948,211,0,0.07630533491912019,0
2,77,0.0003,0.0,100.0,-1.4205835307215315,-0.3202999384337197,-1.5056975967563624,0.1390203039774327,0.782627434298309,-1.0794636257092545,-0.5860414729529356,-2.2190988925763686,1.2829453781236262,-1.0579765801194794,-0.2689724878582535,-0.0566651103651867,-0.7795285445408454,1.0678609494323803,1.921971378293981,210,0,0.10562949426967563,0
2,78,0.0004,-0.0001,100.0,-0.4770154597499224,-0.5405054266996584,-1.632853885177192,0.1390203039774327,1.6598749597631348,-1.504122284344712,-0.290354754778225,-1.5793406765235385,1.5686721224826885,-1.6158062222167855,-0.4114176061694971,-1.0724762859261836,-1.4262459188590837,0.789877768724457,2.2925417958386,209,0,0.06512318052549594,0
